,Unnamed: 0,title,artist,genre,lyric
27,27,  끝이 아닌 것처럼          , 수영  ,발라드,"혹시 그댈 하루만 더 맘에 둘 순 없나요 그렇게 난 오늘도 기도해 그리워하며 바라봐주지 않아도 그대 그림자처럼 나 여기 있어요 하루 더 그리워할게 너의 기억 눈부신 웃음 여전히 아름다운 모습이 내 맘속에 남아 있어 또 그날 그대로 아직 끝이 아닌 것처럼 사랑해주지 않아도 되요 나는 그대곁에서 숨 쉬고 싶어요 하루 더 그리워할게 너의 기억 눈부신 웃음 여전히 아름다운 모습이 내 맘속에 남아 있어 우리 사랑했던 그때 처럼 아직도 끝이 아닌 것처럼 Nothing’s gonna break My love That will last forever You and I 언제나 여기 있을께 그대 찾을 수 있게 나를 조금도 헤메이지 않도록 내가 항상 비추죠 우리 사랑했던 그때처럼 언제나 이곳에 그대의 숨속에 영원히 내가 있어요 
"
28,28,  다시 만나자          , 이상훈  ,발라드,"너무 힘든하루 너무 아픈하루 이제는 참을수가 없어 니가 없다는걸 밤새 울고 불고 밤새 술마시곤 너에게 전화를 걸지만 다시 끈고 마는 난 니가 보고싶지만 너무나 보고싶지만 나에겐 그럴 용기가 없어 다시 전활 찾아 너무 습관적으로 너의 번호를 누른곤 전화를 걸지못하는데 네게 전화가 왔네 어떻게 눈을 의심하며 전화를 보다가 이렇게 늦으막하게 너의 전활받았어 참오랫만이야 근데 왜 전화했어 라는 너의 목소릴 듣자 나도 모르게 이런 말을 했어 우리 다시만나자 우리 다시만나자 너없는 일분일초가 내겐 지옥같아서 우리 다시만나자 우리 다시만나자 아직도 난 널 너무 사랑해 내게 돌아와주겠니 제발 우리 다시만나자 우리 다시만나자 너없는 일분일초가 내겐 죽음같아서 우리 다시만나자 우리 다시만나자 아직도 널 이렇게 사랑해 내게 돌아와주겠니 제발 다시 사랑해주겠니 나를 
"
29,29,  거리에 너와          , 곽민석  ,발라드,"적당한 바람이 불어오는 계절 적당한 꽃잎이 흩날리고 따스한 너의 옷자락에 취해 스르르 스르르 빠져든 거리 적당한 풀내음이 풍겨오는 계절 새롭게 자란 초록색 마음 푸르게 푸르게 변함없는 내 맘을 네게 전하던 거리 적당한 바람이 불어오는 계절 적당한 낙엽이 흩날리고 청초한 너의 하얀 옆모습에 취해 스르르 스르르 빠져든 거리 적당한 햇살이 느껴지는 계절 해의 끝자락 보라색 마음 하얗게 하얗게 변함없는 내 맘을 네게 전하던 거리 무심하게 찾아온 이곳에 새롭고 오래된 마음만이 가득하네 적당한 하얀눈 내려오는 계절 바보 눈사람 살갗이 스치고 그렇게 그렇게 변함없는 내 맘을 네게 전하던 거리 적당한 바람이 불어오는 계절 적당한 추억이 쌓이고 아련한 너의 손 잡고 저 별 바라보다 스르르 빠져든 거리 
"
30,30,  노래 불러줘  Vocal by 수연           , 주간믹스테이프 프로젝트  ,발라드,"너 기억하니 우리 함께 행복한 지나간 시간들 가자 두 손 꼭 잡고서 밝은 내일로 오늘도 하루 난힘이 들어 한숨만 늘어 가지만 잠시 하늘을 바라보며 지워 버리자 힘들고 지칠 땐 너 나를 기억해 내가 항상 너의 곁에 있잖아 서로 손잡고 노랠 불러요 걱정 떨쳐 버리고 기쁘지 않은가요 밝은 미소 보여요 불러봐 모두 라라라라라 우리 같이 불러요 라라라 라 라라라 라라 라라 라 라 라 라라 참 순수하던 어린 시절 우리는 걱정도 없었지 웃고 떠들던 너의 모습 다시 보여줘 감추지 말아요 불러줘요 기쁨에 찬 네 마음이 네게로 들려 살랑이며 미소를 주네 힘들고 지칠 땐 너 나를 기억해 내가 항상 너의 곁에 있잖아 서로 손잡고 노랠 불러요 걱정 떨쳐 버리고 기쁘지 않은가요 밝은 미소 보여요 불러봐 모두 라라라라라 우리 같이 불러요 라라라 라 라라라 라라 라라 라 라 라 라라 라라라 
"
31,31,  Am I stupid  am I a fool          , 구원찬  ,발라드,"Am I stupid am I a fool 사람들이 모두 내게 바보라고 말을 해 Am I stupid am I a fool 이렇게 있기도 버거운데 바보라고 해 넌 나를 미워해 나도 다 알아 무뎌진 마음을 다잡아도 어느새 또 무너져 놓지 못해 부서져 I hate you but it is so hard 그땐 진심이었겠지 그때의 마음까지 거짓으로 생각은 안해 hate you 그래 나도 그땐 행복했었지 그냥 그 마음이 식어버렸을 뿐 Ooh Ooh Am I stupid am I a fool 사람들이 모두 내게 이젠 그만하라 해 Am I stupid am I a fool 그래 이대로는 버거워 견디기 힘들어 이젠 그만할래 지나간 시간의 조각일 뿐 더 다치고 아프면 안돼 더 이상은 I hate you but it is so hard 그땐 진심이었겠지 그때의 마음까지 거짓으로 생각은 안해 hate you 그래 나도 그땐 행복했었지 그냥 그 마음이 식어버렸을 뿐 Ooh wanna hate you but hard to hate you wanna hate you 난 괴로워 Ooh wanna hate you but hard to hate you 이젠 너를 놓쳐야만 해 Am I stupid am I a fool 사람들이 모두 내게 바보라고 말을 해 
"
32,32,  터트려  Burst it all           , 선우정아  ,발라드,"내 방은 자꾸 어질러져 치우고 또 치워도 채워져 이 작은 방에 창문도 작은데 잔뜩 부풀은 풍선처럼 온 몸을 짓누르고 있어 하고 싶은 것들 포기 못한 것들 해야 하는 것들 지켜내고 싶은 것들 숨이 찰 때까지 막 뛰고 싶어 숨 막히도록 울고 싶어 품에 가득 찬 내 마음들을 자유롭게 놔주고 싶어 터트려 Uhh Burst it all 내 밤은 자꾸 우스워져 지우고 또 지워도 채워져 이 조용한 밤에 아무도 못 듣는데 내 귀만 터질 것만 같아 비명을 질러대고 있어 하기 싫은 것들 용서 못한 것들 모르고 싶은 것들 가질 수 없는 것들 숨이 찰 때까지 막 뛰고 싶어 숨 막히도록 울고 싶어 품에 가득 찬 내 마음들을 자유롭게 놔주고 싶어 터트려 Uhh Burst it all 내 방은 자꾸 어질러져 치우고 또 치워도 채워져 내 밤은 자꾸 우스워져 지우고 또 지워도 채워져 Uhh 나의 모든 것들 Burst it all 내가 만든 것들 숨이 찰 때까지 막 뛰고 싶어 숨 막히도록 울고 싶어 품에 가득 찬 내 마음들을 자유롭게 숨이 찰 때까지 막 뛰고 있어 숨 막히도록 울고 있어 품에 가득 찬 내 마음들을 자유롭게 놔주고 있어 터트려 
"
33,33,  우연히 봄          , San E  span    span 안다은  ,발라드,"우연히 내게 오나봐 봄 향기가 보여 너도 같이 오나 봐 저 멀리서 네 향기가 설레는 코끝에 나의 입술에 괜찮은 느낌 이 떨림 나도 몰래 우연히 봄 햇살이 따스해 옷도 많이 얇아졌어 바람도 싱그러 하늘색이 너무 예뻐 가만히 아무것도 안해도 I’m feeling good 끝나지 않을것 같았는데 어느새 봄 앙상한 나뭇가지에도 곧 피겠지 꽃 길거리 같이 걷는 연인들이 눈에 띄어 다들 오늘만 기다렸다는듯 나도 모르게 대입하게되 우리 모습 이런날 넌 뭘 하고 있을까 스치는 상상 거기 내가 있을까 날 어떻게 생각해 그게 제일 궁금해 니 맘에 들고파 너무 솔직해 미안해 하루종일 웃게 해주고싶지만 I don’t wanna be just funny friend 전활할까 문잘 보낼까 시간이 보채네 오늘은 꼭 널 봐야겠어 오늘 날씨가 마치 너 봄을 닮았어 우연히 내게 오나 봐 봄 향기가 보여 너도 같이 오나 봐 저 멀리서 네 향기가 설레는 코끝에 나의 입술에 괜찮은 느낌 이 떨림 나도 몰래 우연히 봄 흠 너와 얘기할 대화거릴 생각해 어색한 침묵 I hate 자연스럽게 그게 중요해 너무 과하거나 소극적인 태돈 fail 부담주기 싫어 딱 적당히 맘에 들 정도만 talk to me 기회만 줄래 I’m ready yeah I’m prepared promise I always keep with me 너가 옆에 있다면 올해 생일선물 같은건 안 받아도 될것같은데 따사론 햇빛 움츠린 마음 녹아내리게해 푹신한 구름 폭죽소리 popping 샴페인 더 가까이 보고싶어 웃는얼굴 can we get closer 상상속 모습과 달리 현실은 루저 오늘이여해해 내일은 다를테니 I just want to say 고마워 내앞에 나타나줘서 꼭 말해야겠어 기다려줘 가고있어 우연히 내게 오나봐 봄 향기가 보여 너도 같이 오나 봐 저 멀리서 네 향기가 설레는 코끝에 나의 입술에 괜찮은 느낌 이 떨림 나도 몰래 우연히 봄 I love u so I need u 너무 쉬운걸 그래도 나 참고 있을게 난 여자이니까 하루 더 기다려 바보야 내게 말해 봐 네 마음도 보여 갖고 싶다고 해 봐 더 이상은 감추지 마 어느새 내 앞에 이젠 내 앞에 괜찮은 느낌 이 떨림 나도 몰래 우연히 봄 
"
34,34,  눈물 나게 니가 보고 싶을 때  Feat  이다능           , 망고팔트  MangoPhalt   ,발라드,"너 없는 하루를 혼자 지내 보고 너 없는 밤들을 혼자 울며 지새워 보고 잊을 수 있다는 그런 말도 안 되는 큰 다짐을 하고 널 미워하려 했지만 어떡해 나 어떡해 너를 못 잊을 것 같아 아직도 니 생각에 난 아무것도 못하고 있어 너무 보고 싶어 하루 종일 눈물 나 오늘도 내일도 난 너만 기다리며 너와 걷던 이 길을 혼자 걷고 있겠지 날 위로해 주던 너의 예쁜 말들 꼭 껴안아 주던 너의 따뜻했던 가슴이 시간이 지나도 내겐 너무 선명해져 눈물이 흘러 정말 어쩔 수가 없나 봐 아직도 니 생각에 난 아무것도 못하고 있어 너무 보고 싶어 하루 종일 눈물 나 오늘도 내일도 난 너만 기다리며 너와 걷던 이 길을 혼자 걷고 있겠지 눈물 나게 니가 보고 싶을 땐 아무 일도 없는 듯 그때 그대로인 듯 혼자서 끝낼 거라면 내 아픔까지 가져가던지 왜 나만 혼자 이렇게 아프게 해 오늘도 내일도 난 너만 기다리며 너와 걷던 이 길을 혼자 걷고 있겠지 니가 너무 보고 싶어 니가 너무 보고 싶어 니가 너무 보고 싶어 내 사랑은 니가 갔던 그날에 멈췄어 
"
35,35,  꽃샘추위          , 로즈아나 Rosanna   ,발라드,"조심스럽게 너를 부를 때 감춰보려 해도 떨린 숨이 이젠 어느 새 편안해졌다는 게 어색하게 나를 웃게 하지 Beautiful shine 시리게 아름다웠던 우린 흩어져 간 봄 햇살 향 같아 Beautiful shine 네 눈 빛 가득한 계절이 너를 간직한 기억으로 불어 와 다시 나도 모르게 고갤 숙인 채 두 발 끝만 보고 걷던 사이 머리 결 틈 새 바람마저 포근해 이유 없이 나를 울게 하지 Beautiful shine 시리게 아름다웠던 우린 흩어져 간 봄 햇살 향 같아 Beautiful shine 네 눈 빛 가득한 계절이 너를 간직한 기억으로 불어 와 다시 흐드러지던 너의 미소에 꽃으로 피던 매 순간 You are eau de spring to me Can feel your shine 이 계절이 멎지 못할 눈물 인 것 같아 Beautiful shine 여전한 네 향기 가득히 네가 불어와 조금 멀리 네가 불어와 또 가까이 네가 불어와 그 안에 여전한 우리 
"
36,36,  버리지 못해  With 혜아           , 딥라이트  Deep Light   ,발라드,"참 우스워 세상이 끝나도 함께하자 했던 사랑도 버려지는데 이게 뭐라고 난 버리지 못해 서로의 미소가 지금을 약 올리는데 왜 아직 네 사진 버리지 못했냐고 그 이유를 이런 나에게 누가 묻는다면 우리 둘의 맞잡은 손이 날 보는 눈빛이 참 아름다워 버리지 못해 난 아직도 너였었나 봐 너여야 하나 봐 사랑했던 사진 속 그대론가 봐 끝내 버리지 못할 사랑인 걸 알았다면 우리 이별에 너를 붙잡아야 했는데 너도 나를 보고 있다면 이런 나와 같다면 한 번쯤은 먼저 나를 찾아줘 나보다 넌 용감했잖아 우리 사랑 그 모든 시작이 너의 입술이었잖아 
"
37,37,  아름드리나무          , 김나원  ,발라드,"아름드리나무 그늘엔 누가 살아가고 있을까 바람결에 날린 꽃잎은 누가 가져갔을까 머무른 나무 그늘 아래는 마음이 스쳐갔을까 떠나간 자리 그대로 여기 서있어 비 오는 날의 풀잎은 촉촉이 젖어든 꿈 인걸까 따뜻한 날의 햇살은 다시 돌아오는 너일까 떠나간 나무그늘 그 곳엔 마음이 스쳐있을까 돌아선 모습 그대로 여기 서있어 비 오는 날의 풀잎은 촉촉이 젖어든 꿈 인걸까 따뜻한 날의 햇살은 다시 돌아오는 너일까 아름드리나무 그늘엔 누가 살아가고 있을까 바람결에 날린 꽃잎은 누가 가져갔을까 누가 가져갔을까 
"
38,38,  서른아홉          , 이준경  ,발라드,"너무 멀어 아득하기만 한 길을 따라 여기까지 왔지 아무 것도 가진 게 없는 내 나이 서른아홉 살 아직까지 모두 두렵기만 한 나 꿈만으론 쉽지 않은 현실 지금과는 조금 다르게 펼쳐질 세상 앞에서 결혼만큼 다가올 삶의 무게가 부담될 때도 있겠지만 그래도 난 지금 내 사랑 그대와 함께라면 두려울 게 없겠어 뒤돌아보지 않겠어 단 한번의 후회도 않겠어 언제나 날 지켜봐줘 영원히 너를 예 사랑하겠어 내 몸에 숨쉬는 꿈틀대는 자유 그 하나로 버텨온 나인데 이제와 깨달았네 내 곁을 지켜준 너의 사랑이 날 만든 걸 뒤돌아보지 않겠어 단 한 번의 후회도 않겠어 언제나 날 지켜봐줘 영원히 너를 예 사랑하겠어 영원히 너를 예 지켜주겠어 
"
39,39,  첫사랑  Feat  김윤재           , Musist  ,발라드,"아름답고 소중한 첫사랑 이야기 푸르던 청춘의 한 켠의 발자국이었어 난 어릴 때 참 밝았어 웃음 짓던 기억 너와 마주한 첫 만남이 아직도 내겐 남아있어 너와 손을 잡던 푸른 밤 아래 달빛에 두 손을 모아서 가리려 해 눈이 부셔서 가려진 손 사이 너의 얼굴을 몰래 보던 나 부끄러워하는 내 모습이 너무 예뻐 보였어 그리운 널 그리운 날 엔 널 가끔 내 마음에서 꺼내 소중했고 아련했던 추억 내 첫사랑 이야기를 누구나 겪어봤고 누군 간 아파했던 찬란히 빛났던 청춘의 기록이였었어 봄 어느 날 분주하고 화창한 날이야 저 멀리서 뛰어오는 너의 모습이 슬퍼 보여 잡을 수 없던 초라했던 내 모습 조용히 네손을 내려놔 널 놓은체 눈이 부셔서 가려진 손 사이 너의 얼굴을 몰래 보던 나 부끄러워하는 내 모습이 너무 예뻐 보였어 그리운 널 그리운 날엔 널 가끔 내 마음에서 꺼내 소중했고 아련했던 추억 내 첫사랑 이야기를 
"
