,title,artist,genre,lyric
20,  Memento mori          , 디임  DEEM   ,랩 힙합,"Don't seize the day you won't own it Remember the death remember for whom the bell tolls Musta been them daugs condemned on death row Slaverin' as it dings Pavlov's new master 'Cause the executioners playin' role as lame ducks Press the button yourself thou shalt face Lord So what is good bein' well off and flamboyant When it goes in vain along with your reign done Fortune ain't fortunate nuff as you dead broke The scent of death penetrates my nostrils Reminiscent backstabbed by apostles Revelation was the rebel and revolution combined This the prelude for the apocalypse Guilty pleasure seemin' pleasant no more Consequences knockin' on front door Xan overdoser lean sipper coco sniffer Gettin' liquored confront with grim reaper Body ripped off like Lil- substitute rappers' career Cheap money getters inferior status Sold their souls for ephemeral fame and money Even tho they made it been whispered Memento mori Born sinners convicted from the fetus Carpe diem's inadequate old sayin' vanitas If y'all sick vanillas still seekin' for veritas Then I'ma be your savior the God deus ex machina The booth is dark and the clock's tickin' in silence And I've been told that they wish to never leave O dear Lord it is thee they fear for Father stretch no hand for heretics How that skeptic become a man and still bitchin' instead Remember the death reiterate to never forget Deceived ones question where the force at Big crush on these enticin' snakes ere long I did it on their forehead Ain't no native but somehow made the locals foreign Their hits their swan songs Braggarts swagger down the street Keyser Soze Money heisters the atheists believin' in bills Street knowledge has turned into business Agnostics in agony Post it on the IG then crucify the casualties Assume slavery's necessary for wannabe celebrities It's worth it for the sake of it The good seed's been sown still they retarded regardless Crouch motherfuckers and ring the siren I'm stabled my Horsemen reunited Kneel The booth is dark and the clock's tickin' in silence And I've been told that they wish to never leave O dear Lord it is thee they fear for Father stretch no hand for heretics How that skeptic become a man and still bitchin' instead Repentance the first step to relieve sins Yet they never did stick to camouflagin' their weakness Witness the murder with no missin' link Even if my deeds indecent still fuck with innocence Don't let your eyelids disregard the past There ain't no peace for y'all to rest in Turn a blind eye beseech for forgiveness Call it a deal huh 'cause it's akin to it Or maybe I am the minority Since in the world full of anomalies and fallacies Phonies seem like common sense and their blames all on me Awfully I'm sorry if I overdid the killin' toward 'em abnormalities Guess I'm extremely right got my riot with it No political meanin' but my liability as the linchpin to keep this big wheel spinnin' My verse a huge poetry a villanelle scribbled by a villain of this industry Shakespeare with a mic as my pentameters be like I am big every time I rhyme littly It's coronation celebratin' the demise of a triumphant general who lied to us Relyin' upon the hyper mode gave rise to the fall of Rome Then I'm the next Attila the Hun The booth is dark and the clock's tickin' in silence And I've been told that they wish to never leave O dear Lord it is thee they fear for Father stretch no hand for heretics How that skeptic become a man and still bitchin' instead 
"
21,  기다리는 나를          , 서아  Seo A   ,발라드,"얼마나 더 기다려야 그댈 볼 수 있을까요 닿을 수 없는 그대의 마음을 알 것 같아 이젠 더 아파져요 시간을 건너서 그댈 잊을 수 없나요 지날수록 커져만 가는 그리움에 잠겨 시간이 흘러도 바라봐 줄 순 없겠죠 아무것도 못하고 기다리는 나를 하루하루 지쳐만 가는 내가 점점 미워져요 놓을 수 없는 그대를 밀어낼수록 커지는 내 맘 어떻게 하죠 시간을 건너서 그댈 잊을 수 없나요 지날수록 커져만 가는 그리움에 잠겨 시간이 흘러도 바라봐 줄 순 없겠죠 아무것도 못하고 기다리는 찢어질 것 같이 아파도 스쳐가는 그댈 불러 볼 수 조차 없죠 그댄 아나요 시간이 지나도 그댈 잊을 수 없겠죠 멀어지고 흩어져 이젠 보이지 않는데 언젠가 우리가 스쳐갈 그 순간에는 한 번만 돌아봐줘요 기다리는 나를 
"
22,  ROOM LOFI          , YUNG TXNY  영 토니   ,R amp B Soul,"Hey baby u callin  요즘 홀로 서는 너니  원해 단 한 번도  비슷한 적이 없는 너니  난 알 수가 없지  난 알 수가 없지  난 원해 사랑도 없이  지낼 수 있는 밤도  마지막 상처를 걷어냈던  너를 아는 법도  믿어야겠는데  다 도망치는 것도  신비 안에 갇혀서  못난 집에 갇혀서  아마 그래서 네가 날 떠났나 보다  약이 강이 되는 건 참 힘든가 보다  말을 쉽게 하는 건 참 힘든가 보다  신비 안에 갇혀서  못난 집에 갇혀서  이게 무슨 말인지 넌 모르니까 웃자  아마 난 영원히  신비일 거 같으니까 숨자  네가 준 편지 안에 있던  사진 같아 이 문자는  Hey baby u callin  요즘 홀로 서는 너니  원해 단 한 번도  비슷한 적이 없는 너니  난 알 수가 없지  난 알 수가 없지  난 원해 사랑도 없이  지낼 수 있는 밤도  마지막 상처를 걷어냈던  너를 아는 법도  믿어야겠는데  다 도망치는 것도  신비 안에 갇혀서  못난 집에 갇혀서  아마 그래서 네가 날 떠났나 보다  약이 강이 되는 건 참 힘든가 보다  말을 쉽게 하는 건 참 힘든가 보다  신비 안에 갇혀서  못난 집에 갇혀서  이게 무슨 말인지 넌 모르니까 웃자  아마 난 영원히  신비일 거 같으니까 숨자  네가 준 편지 안에 있던  사진 같아 이 문자는  이 문자는  
"
23,  Island  feat  Gaha           , aay  ,포크 블루스,"햇살이 부서진 곳 파도가 부서진 곳 새들이 하늘 물들이고 시간은 멈춰있는 곳 그림자 하나 없는 곳 숨을 곳이 없는 곳 너무 밝아 나는 부끄러워 날 두고 가지 마 그림자 하나 없는 곳 숨을 곳이 없는 곳 너무 밝아 나는 부끄러워 날 두고 가지 마 우 우 우 우우 우 우우 우우 우 우우 우 우 나도 함께 걸어가고 싶어요 짙은 안개 너머로 나도 내 맘 보여주고 싶어요 못난 마음까지 
"
24,  Megastar Maniac  Feat      Haeda           , CeREELs  Music Serials   ,일렉트로니카,"Beating heart  Everlong  Feeling like the greatest of  All the time but never know  When I’m high and when I’m low  Yeah I grew up with you together  Thought I knew you  more than yourself but  I was wrong so tell me about you  I wanna know  All about you  What do you like more  When did you know  that you sing like a rockstar  How could you sound so  Beautiful and soft  Tell me everything  Hope you know  that you’re precious  Take all the pressure  Out of your mind and be yourself  Get an audition  you’re wasting your talent  I just wish you’d  I wish you could sing again  Like we used to be together  I would be with you instead  Of being with other friends oh wah  Yesterday I thought of you  Wishing you could give a tune  To the world like you used to  Waiting on you to sing again  Beating heart  Everlong  Feeling like the greatest of  All the time but never know  When I’m high and when I’m low  Yeah I grew up with you together  Thought I knew you  more than yourself but  I was wrong so tell me about you  I wanna know  All about you  What do you like more  When did you know  that you sing like a rockstar  How could you sound so  Beautiful and soft  Tell me everything  Hope you know  that you’re precious  Take all of the pressure  Out of your mind and be yourself  Get an audition  you’re wasting your talent  I just wish you’d  I wish you could sing again  Like we used to be together  I would be with you instead  Of being with other friends oh wah  Yesterday I thought of you  Wishing you could give a tune  To the world like you used to  Waiting on you to sing again  I wish you could sing again Like we used to be together I would be with you instead Of being with other friends oh wah Yesterday I thought of you Wishing you could give a tune To the world like you used to Waiting on you to sing again 
"
25,  마중          , 강헌구  ,록 메탈,"니가 돌아온다면 내가 마중 나갈게 사뿐사뿐 와서 그냥 편히 쉬렴 봄꽃 피고 지고 눈보라 몰아쳐도 이 자리 이곳에서 네가 나타날 때까지 니가 돌아온다면 내가 마중 나갈게 멀고 힘들어도 다시 돌아와 줘 힘겨웠던 그때 그날에 그 많은 일들 다 잊고 이곳에서 네가 나타날 때까지 니가 돌아온다면 내가 마중 나갈게 멀고 힘들어도 다시 돌아와 줘 다시 다시 돌아와 줘 
"
26,  그녀의 불행은          , 지혜린  ,R amp B Soul,"괜찮아진다 다 괜찮을거야 돌아오는건 차오른 눈물뿐 나도 모르게 되뇌이는건 날 버리고 떠난 너를 향한 가시 where am I where did I come from 여기서 벗어날꺼야 그녀의 존재를 숨긴 너에게서 변하지 않는 것은 너는 더이상 나를 사랑하지 않아 I’m ok 그녀의 불행은 나의 위로 I’ll be blind 너의 변명에 두 눈을 감아 Don’t be fooled 나의 침묵은 용서가 아냐 Open your eyes 거짓된 자신을 바라봐 그럴리 없다는 조롱섞인 위로 그 모든건 나를 지치게 할꺼야 I made up my mind 마치 처음부터 그 누구도 없었던 것처럼 나를 지켜주는 건 나 뿐이야 I’m ok 그녀의 불행은 나의 위로 I’ll be blind 너의 변명에 두 눈을 감아 Don’t be fooled 나의 침묵은 용서가 아냐 Open your eyes 차라리 너 따위 지워 버린다 숨을 크게 삼켜 두 눈은 저 멀리 보이는 구름들 사이 그곳에 oh 용서를 빌지마 날 배신한 그 대가는 너만의 것이야 Yes I’m not blind I’m ok 그녀의 불행은 나의 위로 I’ll be blind 너의 변명에 두 눈을 감아 Don’t be fooled 우리는 여기서 끝인 거야 Open your eyes 넌 이미 지워져 버렸어 그녀의 불행은 나의 위로 
"
27,  Phone          , GeuRuJam  그루잠   ,랩 힙합,"Hit my phone 넌 아무도 연락이 없지 인싸 폰 난 오늘도 연락이 많지 Ring ring My bell Ring ring My bell Ring ring My bell Ring ring My bell 손에 들고 있는 사과 몸에 걸쳐있는 말 타고 가져오는 엄청 많은 돈다발 뭘 입든 fit yea 너네가 입는건 전부다 Shit 만들어 가지 난 나만에 Style 자전거 타고서 Young &amp; wild 많은 기대를 받고있어 첨부터 너네보다 더 먼저가서 선수쳐 너무 빨리달려 근육이다 터졌어 그래서 몸집이 헐크 처럼 커졌어 모두가 날 따라해 너무 잘 한 바람에 모두가 날 따라해 너무 잘 한 바람에 Hit my phone 넌 아무도 연락이없지 인싸 폰 난 오늘도 연락이 많지 Ring ring My bell Ring ring My bell Ring ring My bell Ring ring My bell 오늘도 Blue Check 모델한테 DM이와 지금은 녹음하느라 바빠서 내일에봐 작업하다 지칠떈 가끔은 창문을봐 나도 쉬고 싶은 마음은 굴뚝 같지만 그냥 놓고싶진 않아 멈추는 법을 몰라 미친듯이 살아 또 할 일들이 너무 많아 Anyway lot of luv call 내 통장에 또 돈을 넣고 Anytime 차틀 쓸어와 골대 처럼 0이 들어와 Hit my phone 넌 아무도 연락이 없지 인싸 폰 난 오늘도 연락이 많지 물론 나도 갖고싶지 좋은차와 좋은시계 그리고 예쁜 여자들과 Party 재미지게 하지만 그건 중요치 않아 지금 나에게는 앞만보고 직진하는게 중요하기에 여기서 멈출순 없어 더 크게 Rhyme을 뱉어 적당히 하는 자식들은 물러서지 back off 너가 잠에 들시간에 난 침을 튀겨 됐어 이제 저 위에 놈들에게 보여줄 때가 됐어 조금더 위로 얼마 안남았어 이제 곧 인트로에 끝이야 내 벌슨 이제부터 시작이야 나는 무대 위 Nirvana 넌 언제 위에 올라나 From Seoul to Havana 난 얼마나 벌라나 
"
28,  감정이 다 무뎌져 가는 밤          , 윤현상  ,발라드,"감정이 다 무뎌져 가는 밤 기척도 없이 넌 날 찾아와 마음 두드리고 언제 그랬냐는 듯 내 곁을 떠나가 다시 날 흔들어놓고 생각이 참 많아져 가는 밤 조금 괜찮아졌다고 착각했었나 봐 한참을 마음 다잡았었는데 이렇게 다시 또 내 앞에 다가와 어떻게 널 잊겠어 이렇게 다시 찾아와서 끝이 아니라는 듯 다시 또 안고 싶어져 마지막까지 잡았던 맘 놓기 싫어지잖아 그래도 이젠 보낼게 감정이 다 무뎌져 가는 밤 너에게 꼭 해주고 싶던 말 전부 사라지고 나서 의미 없는 그 말 그렇게까지 행복했었는데 어느새 다시 또 내 곁에 다가와 어떻게 널 잊겠어 이렇게 다시 찾아와서 끝이 아니라는 듯 다시 또 안고 싶어져 마지막까지 잡았던 맘 놓기 싫어지잖아 그래도 이젠 보낼게 감정이 다 무뎌져 가는 밤 어떻게 널 잊겠어 이렇게 아직 선명한걸 이젠 볼 수 없는데 다시 또 안고 싶어져 마지막까지 잡았던 맘 놓기 싫어지잖아 너를 이젠 보낼게 그때처럼 감정이 또다시 무뎌져 가는 밤 
"
29,  산책          , GongGongGoo     ,랩 힙합,"왜 이런 날만 피곤할까 그냥 네가 오면 안 될까 잘해줄 게 밥 사줄게 네가 오면 안 될까 아냐 아냐 네가 보기 싫은 건 아냐 보고 싶어 미처 죽지는 않아 미친 것까지는 맞아 아냐 아냐 헤어지는 건 아냐 너 없으면 미쳐 죽지는 않아도 않아도 우린 천천히 걸어 새벽 거리 우린 천천히 걸어 새벽 거리 이 넌더리나는 서울도 질 시간만 되면 조용해지네 서서히 그래서 평일 밤이 좋아 평일 밤이 좋아 한강은 기대하고 가면 먼지만 날리는 것 같았는데 뭐가 다른 건지 모를 때는 이윤 항상 옆에 넌 것 같아 그래서 그래서 그래서 네가 좋아 와 네가 좋아 야 그래서 네가 좋아 와 야 네가 좋아 좋아 너와 너와 너와 아파트에만 갇혀 있기엔 아깝게 날씨가 이렇게 좋을 줄 몰랐던 건데 사과해 미안해 아무도 없는 밤에 너와 둘이 길을 걸을 때 별생각 없이 했던 말들을 네가 달달 외울 때 영어로 괜히 love 한국어론 간지러워 그래도 네가 좋아 행복하다 살맛 난다 아무도 없는 밤에 너와 둘이 길을 걸을 때 별생각 없이 했던 말들을 네가 달달 외울 때 영어로 괜히 love 한국어론 간지러 그래도 네가 좋아 행복하다 살맛 난다 네가 흥얼거리던 모를 멜로디 주머니 털어 샀던 꽃은 아마 애송이 하루의 재촉이 시작될 해돋이쯤 했던 귀가 셀 수 없이 나눈 이야기 역시 핸드폰이 달궈져 손에 땀 찼던 통화마저 뺄 수 없지 그때 기분 그대로 다시 본다면 인사할게 여기 남아 여기 전부 적지 못한 채로 잘 가 그래서 네가 좋아 와 네가 좋아 야 그래서 네가 좋아 와 야 네가 좋아 좋아 너와 너와 너와 아파트에만 갇혀 있기엔 아깝게 날씨가 이렇게 좋을 줄 몰랐던 건데 사과해 미안해 아무도 없는 밤에 너와 둘이 길을 걸을 때 별생각 없이 했던 말들을 네가 달달 외울 때 영어로 괜히 love 한국어론 간지러워 그래도 네가 좋아 행복하다 살맛 난다 아무도 없는 밤에 너와 둘이 길을 걸을 때 
"
