,title,artist,genre,lyric
31,  사랑해주세요          , 김해  ,성인가요 트로트,"사랑해주세요 외로워 죽겠어요 날이면 날마다 밤이면 밤마다 허전하고 쓸쓸하고 아주 춥네요 어 어제는 혼술에 오늘도 혼자네요 지치고 슬퍼져요 꿈에라도 한번 해보고싶네요 사랑해주세요 사랑해주세요 사랑이요 사랑해줘요 사랑해주세요 사랑이요 사랑 죽일놈의 사랑이요 오오오 사랑 오오오 사랑 우싸싸싸싸 우싸싸싸싸 싸랑 사랑해주세요 그리워 죽겠어요 여기는 손잡고 저기는 껴안고 오늘따라 내 마음이 부러워 죽네요 어 어제는 혼술에 오늘도 혼자네요 지치고 슬퍼져요 꿈에라도 한번 해보고싶네요 사랑해주세요 사랑해주세요 사랑이요 사랑해줘요 사랑해주세요 사랑이요 사랑 죽일놈의 사랑이요 오오오 사랑 오오오 사랑 우싸싸싸싸 우싸싸싸싸 싸랑 오오오 사랑 오오오 사랑 앗싸싸싸싸 앗싸싸싸싸 싸랑 오오오 사랑 오오오 사랑 앗싸싸싸싸 앗싸싸싸싸 싸랑 
"
32,  모를 겁니다          , 조항조  ,성인가요 트로트,"그대는 모를겁니다 얼마나 사랑하는지 표현하지 못한 내 마음을 이렇게 고백합니다 오직 내 가슴속 한 사람 그대만을 바라봅니다 내 안에 모든 것들을 비워내 봐도 그대는 남아있어요 그대에게 내 마음을 고백합니다 세상 누구보다 소중한 내 한 사람 그대만이 나를 살게 해준 한 사람 너무 사랑합니다 오직 내 가슴속 한 사람 그대만을 바라봅니다 내 안에 모든 것들을 비워내 봐도 그대는 남아있어요 그대에게 내 마음을 고백합니다 세상 누구보다 소중한 내 한 사람 그대만이 나를 살게 해준 한 사람 너무 사랑합니다 약속해요 영원까지 나 그대와 함께 있을겁니다 너무 사랑합니다 
"
33,  신아  Cover Ver            , 박진광  ,성인가요 트로트,"신아 내 얘길 들어봐 항상 내안에 니가 있다는 걸 멀리 떨어져 있다 해도 너만 생각한다는 걸 신아 항상 잊지는 마 니곁에 내가 있다는 걸 너를 훔쳐볼 시간들로 나의 마음을 채운다는 걸 한 발 자욱 더 다가와 작은 귓속말로 말해줘 니 안에 모든 걸 나에게 들려줘 내가 느낄 수 있도록 내마음속에 살아있는 널 영원히 느낄 수 있도록 신아 항상 잊지는 마 니곁에 내가 있다는 걸 너를 훔쳐볼 시간들로 나의 마음을 채운다는 걸 한 발 자욱 더 다가와 작은 귓속말로 말해줘 니 안에 모든 걸 나에게 들려줘 내가 느낄 수 있도록 내마음속에 살아있는 널 영원히 느낄 수 있도록 
"
34,  한풀이       VER            , 김현  ,성인가요 트로트,"어허둥기야 어허세상아  어허둥기야 어허사람아  이제는 께어나 욕심을버리고  한을 풀어보자 한아  이세상 모든 슬픔일랑  술잔에담아 마셔버리고  이제는 우리 하나가되어  일어나자 힘차게 멋지게 살아보자  다시한번 꿈을펼치자  영웅들의 신화처럼  그래바로 그거야 한풀이야  어허둥기야 어허세상아  어허둥기야 어허사람아  이제는 께어나 욕심을버리고  한을 풀어보자 한아  이세상 모든 슬픔일랑 술잔에담아 마셔버리고 이제는 우리 하나가되어 일어나자 힘차게 멋지게 살아보자 다시한번 꿈을펼치자 영웅들의 신화처럼 그래바로 그거야 한풀이야 어허둥기야 어허세상아 어허둥기야 어허사람아 이제는 께어나 욕심을버리고 한을 풀어보자 한아 
"
35,  건배          , 김태영  ,성인가요 트로트,"하루라도 바람 잘 날 없었던 날들 나의 인생을 뒤돌아 보니 세월속에 헤진 낡은 셔츠와 내가 그래 너무나 많이 닮아 있구나 세상에 던져진 고단했던 하루가 어느덧 청춘의 반나절이 지나 워 어디쯤 와 있는걸까 또 언젠가는 떠나지만 이제는 나만의 남은 날들이 더 소중하기에 사랑하는 나의 그녈 위해 건배 사랑하는 나의 그댈 위해 건배 그리고 마지막으로 나는 나를 위해 건배 우리 모두를 위해 건배 세상에 던져진 고단했던 하루가 어느덧 청춘의 반나절이 지나 워 어디쯤 와 있는걸까 또 언젠가는 떠나지만 이제는 나만의 남은 날들이 더 소중하기에 사랑하는 나의 그녈 위해 건배 사랑하는 나의 그댈 위해 건배 그리고 마지막으로 나는 나를 위해 건배 우리 모두를 위해 건배 사랑하는 나의 그녈 위해 건배 사랑하는 나의 그댈 위해 건배 그리고 마지막으로 나는 나를 위해 건배 우리 모두를 위해 건배 우리 모두를 위해 
"
36,  익산 아리랑          , 김유미  ,성인가요 트로트,"천년의역사가 살아숨쉬는  고도의비상 익산의도시  백제의 숨결이 살아숨쉬는  천년의사랑 보석의도시  물맑고 인심좋은 살기좋은곳  빛나는 보석처럼 아름다운곳  우리의익산 사랑의익산  모두가 하나되어 살아가는곳  아리랑 오오오 아리랑 익산 아리랑  아리랑 오오오 아리랑 익산 아리랑  천년의역사가 살아숨쉬는  고도의비상 익산의도시  백제의 숨결이 살아숨쉬는  천년의사랑 보석의도시  물맑고 인심좋은 살기좋은곳  빛나는 보석처럼 아름다운곳  서동과선화 영원한사랑 고귀한 사랑이 이루어진곳 아리랑 오오오 아리랑 익산 아리랑 아리랑 오오오 아리랑 익산 아리랑 
"
37,  사랑의 꼼수          , 폭격누님  ,성인가요 트로트,"예뻐해 주세요 꼭 안아주세요 당신은 사랑의 꼼수 이봐요 오라버니 명품백 사주면 내가 좋아한다고 생각하나요 이봐요 오라버니 좋은 차 사주면 내가 뿅간다고 생각하나요 사랑이란 그런게 아니에요 당신은 바보야 너무 몰라 그런데 어쩌죠 당신이 너무 좋아 오늘밤도 당신을 기다려 남자에겐 차가웠던 당돌한 여자였는데 어떻게 해주세요 사랑을 주세요 나만 쳐다보아요 나만 이쁘다고 말해주세요 술 한잔 주세요 마음이 슬퍼요 당신 때문에 오늘밤도 날 꼭 안아주세요 당신은 꼼수야 사랑의 꼼수야 내 마음을 가져간 꼼수 그런데 어쩌죠 당신이 너무 좋아 오늘밤도 당신을 기다려 남자에겐 차가웠던 당돌한 여자였는데 어떻게 해주세요 사랑을 주세요 나만 쳐다보아요 나만 이쁘다고 말해주세요 술 한잔 주세요 마음이 슬퍼요 당신 때문에 오늘밤도 날 꼭 안아주세요 당신은 꼼수야 사랑의 꼼수야 내 마음을 가져간 꼼수 
"
38,  사내다운 사내          , 최서아  ,성인가요 트로트,"사내답고 사내다운 사내야 그 사랑에 목이 마른다 눈먼 사랑에 귀먼 사랑에 내가 내가 갇혔구나 낡은 사랑에 흔한 사랑에 내가 내가 묶였구나 겉으로 드는 정도 속으로 드는 정도 정이라는데 당신은 너무나도 야속하구나 사내답고 사내다운 사내야 그 사랑을 내게 던져봐 눈먼 사랑에 귀먼 사랑에 내가 내가 갇혔구나 낡은 사랑에 흔한 사랑에 내가 내가 묶였구나 겉으로 드는 정도 속으로 드는 정도 정이라는데 당신은 너무나도 야속하구나 사내답고 사내다운 사내야 그 사랑을 내게 던져봐 사내답고 사내다운 사내야 그 사랑을 내게 던져봐 
"
39,  콸콸콸  PUO PUO           , 미니마니  MINIMANI   ,성인가요 트로트,"콸콸콸 사랑만 부어부어 콸콸콸 꼰대라떼 안먹어요 주지마세요 사장님이 이 노래를 싫어합니다 절대 본인은 꼰대라고 생각 안해요 아 구래 알바냐 내알바냐 2주만에 짤린 알바 슬프다 잔소리 마라 나가는 마당에 자꾸 다시는 나 찾지마라 햇빛은 싫어 인공불빛이 좋아 꾸러기 표정 장착 완료 자신감만 채워줘요 제발요 사랑만 눌러 눌러주세요 부어부어 찐찐하게 부어부어줘 꼰대라떼 안먹어요 주지마세요 뿌뿌뿌 부어부어 콸콸콸 사랑만 부어부어 꼰대라떼 안먹어요 주지마세요 일해라 절해라 자꾸 하지마세요 내 살길은 내 알아서 알아서 해요 침대가 내몸인듯 딱붙어서 누웠어도 피곤 피곤 겁주지 마라 내할일은 내가안다 잡지마 노브레이키다 햇빛은 싫어 인공불빛이 좋아 꾸러기 표정 장착 완료 자신감만 채워줘요 제발요 사랑만 눌러 눌러주세요 부어부어 찐찐하게 부어부어줘 꼰대라떼 안먹어요 주지마세요 꼰대라테 팔지마라 안먹는다 안먹어 파티파티 당신없는 이곳이 파티 슈파슈파슈비두파 라떼라떼 듣기 싫다 꼰대라떼 안먹어요 주지마세요 자신감만 채워줘요 사랑만 눌러 눌러주세요 부어부어 찐찐하게 부어부어줘 꼰대라떼 안먹어요 주지마세요 뿌뿌뿌 부어부어 콸콸콸 사랑만 부어부어 꼰대라떼 안먹어요 주지마세요 
"
40,  주름아 가라  Best Album Ver            , 미스김  ,성인가요 트로트,"아침에 거울보기 너무 너무 힘들어요 그래도 봐야겠죠 그런 나이니까요 팽팽했던 이십대 지나 삼사십 지나가면 생겨오는 주름아 제발 나를 떠나가라 주름아 떠나다오 난 너랑 친구 안해 주름아 가라 제발 완전히 날 떠나주렴 아아아 주름아 가라 주름아 가라 영원히 날 떠나가라 아아아 주름아 제발 가라 제발 떠나가라 영원히 떠나가거라 저녁에 거울보기 너무 너무 힘들어요 그래도 봐야겠죠 그런 나이 니까요 팽팽했던 젊은날 지나 오륙십 지나가면 생겨오는 주름아 제발 나를 떠나가라 주름아 떠나다오 난 너랑 친구 안해 주름아 가라 제발 완전히 날 떠나주렴 아아아 주름아 가라 주름아 가라 영원히 날 떠나가라 아아아 주름아 제발 가라 제발 떠나가라 영원히 떠나가거라 
"
41,  선진들에게 감사          , 김동현  ,성인가요 트로트,"이 세상에 빛과 소금 되어 누군가 행복하다면 그것도 기쁨이겠지 험한 세상에 다리 되어 누군가 편히 걸어가면 그것도 보람이겠지 선진들의 수고가 있어 살아가는 세상 사랑받고 위로받고 감사하지 않는가 랄랄라 노래하자 기쁨은 나눠야지 랄랄라 춤을 추자 사랑을 나눠야지 선진들이 살아간 세상도 우리기 살아가는 세상도 이렇게 아름다운 거야 마음이 풍성한 사람 되어 배려하며 살아가면 그것도 기쁨이겠지 물질이 풍성한 사람도 유익하게 나누며 살아가면 그것도 보람이겠지 선진들의 수고가 있어 살아가는 세상 사랑받고 위로받고 감사하지 않는가 랄랄라 노래하자 기쁨은 나눠야지 랄랄라 춤을 추자 사랑을 나눠야지 선진들이 살아간 세상도 우리기 살아가는 세상도 이렇게 아름다운 거야 우리가 살아가는 세상도 후대에 전하는 세상도 이렇게 아름다운 거야 
"
42,  내이름 불러라          , 최영은  ,성인가요 트로트,"내 이름 불러라 내 이름 불러라 소중한 나를 잃었던 나를 비겁한 세상으로 나가련다 내 이름 불러라 내 이름 불러라 깨어날꺼야 다시 살꺼야 날 사랑할꺼야 간만에 멋을 한껏 부리고 빨간색 립스틱도 했는데 뾰족구두에 썬글라스도 다 이제 예전같지 않다더라 내 나이 모두 잊고 가련다 꿈 많던 나를 불러 내련다 잊었던 나를 다시 한번 다 찾을 수 있게 뒤돌아 돌아돌아 보면 내 맘은 또 흔들릴지 몰라 두려움 넌 이젠 내게 상대도 안돼 내 곁을 떠나가라 내 이름 불러라 내 이름 불러라 소중한 나를 잃었던 나를 비겁한 세상으로 나가련다 내 이름 불러라 내 이름 불러라 깨어날꺼야 다시 살꺼야 날 사랑할 거야 내 이름 불러라 내 이름 불러라 소중한 나를 잃었던 나를 비겁한 세상으로 나가련다 내 이름 불러라 내 이름 불러라 깨어날꺼야 다시 살꺼야 날 사랑할 거야 깨어날꺼야 다시 살꺼야 날 사랑할꺼야 
"
43,  그대뿐이야          , 김나영  ,성인가요 트로트,"당신뿐이야 오직 그대 뿐이야 사랑하는 내 마음 좋아하는 내 마음 오늘도 행복 합니다 때로는 바람에 때로는 구름에 날리고 가리워져도 언제나 내 곁에서 지켜준 사람 그대는 나의 전부야 정말로 행복해 당신 정말 고마워 당신 없이 나 혼자 살수가 없어 나에겐 오직 그대뿐이야 당신뿐이야 오직 그대 뿐이야 사랑하는 내 마음 좋아하는 내 마음 오늘도 행복 합니다 때로는 바람에 때로는 구름에 날리고 가리워져도 언제나 내 곁에서 지켜준 사람 그대는 나의 전부야 정말로 행복해 당신 정말 고마워 당신 없이 나 혼자 살수가 없어 나에겐 오직 그대뿐이야 정말로 행복해 당신 정말 고마워 당신 없이 나 혼자 살수가 없어 나에겐 오직 그대뿐이야 
"
44,  당신은 내사랑          , 지현  ,성인가요 트로트,"이 젠 모 든일 당 신 과 함께 어디 서 당 신 같은 사람만날 까 내 게 와 줘서 고 마 운 사람 험 한 세상 돌고돌아 서 내 마 음의 사 랑 하나 씩쌓여가고 당신은 내 인 생의 단 비같은사 람아 깊 어 가는 주 름 하나 씩늘어가고 세상이 외 면 해도 내 가안고갈 께요 고 마 워요 당 신 사 랑 해요 당 신 내사 랑 당 신 뿐이 야 이 젠 모 든일 당 신 과 함께 어디 서 당 신 같은 사람만날 까 내 게 와 줘서 고 마 운 사람 험 한 세상 돌고돌아 서 내 마 음의 사 랑 하나 씩쌓여가고 당신은 내 인 생의 단 비같은사 람아 깊 어 가는 주 름 하나 씩늘어가고 세상이 외 면 해도 내 가안고갈 께요 고 마 워요 당 신 사 랑 해요 당 신 내사 랑 당 신 뿐이 야 내 마 음의 사 랑 하나 씩쌓여가고 당신은 내 인 생의 단 비같은사 람아 깊 어 가는 주 름 하나 씩늘어가고 세상이 외 면 해도 내 가안고갈 께요 고 마 워요 당 신 사 랑 해요 당 신 내사 랑 당 신 뿐이 야 
"
45,  사랑의 안부          , 문군선  ,성인가요 트로트,"안녕하세요 그동안 건강하게 잘 있는지 궁금하구요 여기에 있는 나는요 건강하게 잘 있어요 하루 이틀 지내어 온지 달이 가고 해가 갔소 내가 내가 후회한들 소용없지만 나에게는 당신뿐이요 당신이 좋아 한 많은 사연에 사랑합니다 건강하세요 안녕히 잘 있어요 안녕하세요 그동안 건강하게 잘 있는지 궁금하구요 여기에 있는 나는요 건강하게 잘 있어요 하루 이틀 지내어 온지 달이 가고 해가 갔소 내가 내가 후회한들 소용없지만 나에게는 당신뿐이요 당신이 좋아 한 많은 사연에 사랑합니다 건강하세요 안녕히 잘 있어요 안녕히 잘 있어요 
"
